frame,object_id,object_type,object_x,object_y,player_direction,arrow_direction
446,2760,player,92,149,UP,NONE
447,2761,arrow,1511,891,NONE,NONE
447,2762,player,55,980,DOWN,NONE
447,2763,player,92,152,UP,NONE
448,2764,arrow,1794,1163,NONE,NONE
448,2765,arrow,1511,904,NONE,NONE
448,2766,player,55,982,DOWN,NONE
448,2767,player,92,155,UP,NONE
449,2768,player,57,1065,DOWN,NONE
449,2769,arrow,1511,918,NONE,NONE
449,2770,player,91,158,UP,NONE
450,2771,arrow,94,1187,NONE,NONE
450,2772,player,56,1067,DOWN,NONE
450,2773,arrow,1512,933,NONE,NONE
450,2774,player,91,161,UP,NONE
451,2775,player,56,1069,DOWN,NONE
451,2776,arrow,1512,947,NONE,NONE
451,2777,player,91,165,UP,NONE
452,2778,player,56,1078,DOWN,NONE
452,2779,arrow,1512,961,NONE,NONE
452,2780,player,91,168,UP,NONE
453,2781,player,57,1080,DOWN,NONE
453,2782,arrow,1512,977,NONE,NONE
453,2783,player,91,171,UP,NONE
454,2784,player,58,1083,DOWN,NONE
454,2785,arrow,1512,991,NONE,NONE
454,2786,player,91,175,UP,NONE
455,2787,player,58,1085,DOWN,NONE
455,2788,arrow,1512,1004,NONE,NONE
455,2789,player,91,177,UP,NONE
456,2790,player,58,1089,DOWN,NONE
456,2791,arrow,1512,1019,NONE,NONE
456,2792,player,91,181,UP,NONE
457,2793,player,59,1100,DOWN,NONE
457,2794,arrow,1512,1034,NONE,NONE
457,2795,player,91,184,UP,NONE
458,2796,player,59,1099,DOWN,NONE
458,2797,arrow,1512,1050,NONE,NONE
458,2798,player,92,188,UP,NONE
459,2799,player,60,1110,DOWN,NONE
459,2800,arrow,1512,1064,NONE,NONE
459,2801,player,92,191,UP,NONE
460,2802,player,61,1115,DOWN,NONE
460,2803,arrow,1512,1079,NONE,NONE
460,2804,player,92,195,UP,NONE
461,2805,arrow,1511,1096,NONE,NONE
461,2806,player,64,1142,DOWN,NONE
461,2807,player,93,199,UP,NONE
462,2808,arrow,1512,1113,NONE,NONE
462,2809,player,62,1129,DOWN,NONE
462,2810,player,92,203,UP,NONE
463,2811,arrow,1512,1127,NONE,NONE
463,2812,player,63,1134,DOWN,NONE
463,2813,player,92,206,UP,NONE
464,2814,arrow,1512,1141,NONE,NONE
464,2815,player,64,1140,DOWN,NONE
464,2816,player,92,210,UP,NONE
465,2817,arrow,1512,1157,NONE,NONE
465,2818,player,65,1147,DOWN,NONE
465,2819,player,92,213,UP,NONE
466,2820,arrow,1511,1174,NONE,NONE
466,2821,player,67,1154,DOWN,NONE
466,2822,player,92,218,UP,NONE
467,2823,arrow,1512,1178,NONE,NONE
467,2824,player,69,1162,DOWN,NONE
467,2825,player,92,223,UP,NONE
468,2826,arrow,1512,1165,NONE,NONE
468,2827,player,71,1168,DOWN,NONE
468,2828,player,92,227,UP,NONE
469,2829,player,73,1175,DOWN,NONE
469,2830,arrow,1512,1148,NONE,NONE
469,2831,player,93,232,UP,NONE
470,2832,player,74,1182,DOWN,NONE
470,2833,arrow,1512,1129,NONE,NONE
470,2834,player,92,236,UP,NONE
471,2835,player,76,1189,DOWN,NONE
471,2836,arrow,1512,1110,NONE,NONE
471,2837,player,92,241,UP,NONE
472,2838,player,77,1193,DOWN,NONE
472,2839,arrow,1512,1090,NONE,NONE
472,2840,player,93,246,UP,NONE
473,2841,player,81,1196,DOWN,NONE
473,2842,arrow,1512,1070,NONE,NONE
473,2843,player,93,251,UP,NONE
474,2844,player,83,1224,DOWN,NONE
474,2845,player,83,1185,UP,NONE
474,2846,arrow,1512,1051,NONE,NONE
474,2847,player,93,256,UP,NONE
475,2848,player,85,1197,DOWN,NONE
475,2849,arrow,1512,1031,NONE,NONE
475,2850,player,93,261,UP,NONE
476,2851,player,87,1197,DOWN,NONE
476,2852,arrow,1512,1012,NONE,NONE
476,2853,player,93,266,UP,NONE
477,2854,player,1480,1206,DOWN-RIGHT,NONE
477,2855,player,91,1196,UP-LEFT,NONE
477,2856,arrow,1512,993,NONE,NONE
477,2857,player,94,272,UP,NONE
478,2858,player,89,1196,DOWN,NONE
478,2859,arrow,1512,974,NONE,NONE
478,2860,player,93,277,UP,NONE
479,2861,player,90,1195,DOWN,NONE
479,2862,arrow,1512,955,NONE,NONE
479,2863,player,94,283,UP,NONE
480,2864,player,92,1194,DOWN,NONE
480,2865,arrow,1512,937,NONE,NONE
480,2866,player,93,289,UP,NONE
481,2867,player,93,1193,DOWN,NONE
481,2868,arrow,1512,917,NONE,NONE
481,2869,player,120,290,UP,NONE
482,2870,arrow,1478,1202,NONE,NONE
482,2871,player,94,1193,DOWN,NONE
482,2872,arrow,1512,898,NONE,NONE
482,2873,player,121,293,UP,NONE
483,2874,player,455,1192,DOWN,NONE
483,2875,player,232,1070,UP-LEFT,NONE
483,2876,player,705,1070,RIGHT,NONE
483,2877,player,576,1070,LEFT,NONE
483,2878,player,470,1070,LEFT,NONE
483,2879,player,346,1070,LEFT,NONE
483,2880,player,116,1073,DOWN-LEFT,NONE
483,2881,player,347,1022,UP-RIGHT,NONE
483,2882,player,279,1021,UP-LEFT,NONE
483,2883,player,143,1025,DOWN-LEFT,NONE
483,2884,player,472,980,UP-RIGHT,NONE
483,2885,player,587,979,UP-RIGHT,NONE
483,2886,player,675,974,UP-RIGHT,NONE
483,2887,player,356,973,UP-LEFT,NONE
483,2888,player,277,973,LEFT,NONE
483,2889,player,201,977,DOWN-LEFT,NONE
483,2890,player,99,973,UP-LEFT,NONE
483,2891,player,510,929,UP-RIGHT,NONE
483,2892,player,383,929,LEFT,NONE
483,2893,player,277,925,UP-LEFT,NONE
483,2894,player,180,929,DOWN-LEFT,NONE
483,2895,player,105,925,UP-LEFT,NONE
483,2896,arrow,53,916,NONE,NONE
483,2897,arrow,1512,879,NONE,NONE
483,2898,player,121,299,UP,NONE
484,2899,player,98,1191,DOWN,NONE
484,2900,arrow,1512,859,NONE,NONE
484,2901,player,121,306,UP,NONE
485,2902,arrow,833,1195,NONE,NONE
485,2903,player,100,1190,DOWN,NONE
485,2904,arrow,1512,843,NONE,NONE
485,2905,player,121,311,UP,NONE
486,2906,arrow,1509,1205,NONE,NONE
486,2907,arrow,641,1204,NONE,NONE
486,2908,player,102,1190,DOWN,NONE
486,2909,arrow,1512,826,NONE,NONE
486,2910,player,121,317,UP,NONE
487,2911,player,104,1187,DOWN,NONE
487,2912,arrow,1512,808,NONE,NONE
487,2913,player,121,323,UP,NONE
488,2914,player,106,1186,DOWN,NONE
488,2915,arrow,1512,790,NONE,NONE
488,2916,player,121,330,UP,NONE
489,2917,player,109,1185,DOWN,NONE
489,2918,arrow,1512,771,NONE,NONE
489,2919,player,121,337,UP,NONE
490,2920,player,111,1181,DOWN,NONE
490,2921,arrow,1512,753,NONE,NONE
490,2922,player,121,344,UP,NONE
491,2923,arrow,1478,1204,NONE,NONE
491,2924,arrow,833,1193,NONE,NONE
491,2925,player,281,1180,DOWN,NONE
491,2926,arrow,1512,737,NONE,NONE
491,2927,player,122,350,UP,NONE
492,2928,player,115,1179,DOWN,NONE
492,2929,arrow,1512,720,NONE,NONE
492,2930,player,122,358,UP,NONE
493,2931,player,118,1179,DOWN,NONE
493,2932,arrow,1512,702,NONE,NONE
493,2933,player,122,364,UP,NONE
494,2934,player,120,1177,DOWN,NONE
494,2935,arrow,1512,685,NONE,NONE
494,2936,player,122,372,UP,NONE
495,2937,player,123,1177,DOWN,NONE
495,2938,arrow,1512,668,NONE,NONE
495,2939,player,122,379,UP,NONE
496,2940,player,125,1176,DOWN,NONE
496,2941,arrow,1512,651,NONE,NONE
496,2942,player,122,387,UP,NONE
497,2943,player,128,1175,DOWN,NONE
497,2944,arrow,1512,634,NONE,NONE
497,2945,player,122,395,UP,NONE
498,2946,player,131,1175,DOWN,NONE
498,2947,arrow,1512,617,NONE,NONE
498,2948,player,122,403,UP,NONE
499,2949,player,133,1174,DOWN,NONE
499,2950,arrow,1512,601,NONE,NONE
499,2951,player,122,410,UP,NONE
500,2952,player,136,1173,DOWN,NONE
500,2953,arrow,1512,584,NONE,NONE
500,2954,player,122,418,UP,NONE
501,2955,player,139,1172,DOWN,NONE
501,2956,arrow,1512,567,NONE,NONE
501,2957,player,122,426,UP,NONE
502,2958,player,142,1172,DOWN,NONE
502,2959,arrow,1512,551,NONE,NONE
502,2960,player,122,434,UP,NONE
503,2961,player,145,1171,DOWN,NONE
503,2962,arrow,1512,535,NONE,NONE
503,2963,player,123,442,UP,NONE
504,2964,player,148,1170,DOWN,NONE
504,2965,arrow,1511,518,NONE,NONE
504,2966,player,123,451,UP,NONE
505,2967,player,152,1170,DOWN,NONE
505,2968,arrow,1512,503,NONE,NONE
505,2969,player,123,459,UP,NONE
506,2970,player,155,1170,DOWN,NONE
506,2971,arrow,1512,487,NONE,NONE
506,2972,player,123,467,UP,NONE
507,2973,player,158,1169,DOWN,NONE
507,2974,arrow,1512,470,NONE,NONE
507,2975,player,123,476,UP,NONE
508,2976,player,162,1169,DOWN,NONE
508,2977,arrow,1512,455,NONE,NONE
508,2978,player,123,485,UP,NONE
509,2979,player,165,1169,DOWN,NONE
509,2980,player,123,494,UP,NONE
509,2981,arrow,1512,440,NONE,NONE
510,2982,player,168,1168,DOWN,NONE
510,2983,player,123,503,UP,NONE
510,2984,arrow,1512,424,NONE,NONE
511,2985,player,172,1168,DOWN,NONE
511,2986,player,124,512,UP,NONE
511,2987,arrow,1512,409,NONE,NONE
512,2988,player,175,1168,DOWN,NONE
512,2989,player,124,521,UP,NONE
512,2990,arrow,1512,394,NONE,NONE
513,2991,player,179,1168,DOWN,NONE
513,2992,player,124,531,UP,NONE
513,2993,arrow,1512,378,NONE,NONE
514,2994,player,183,1168,DOWN,NONE
514,2995,player,124,540,UP,NONE
514,2996,arrow,1512,363,NONE,NONE
515,2997,player,187,1167,DOWN,NONE
515,2998,player,124,549,UP,NONE
515,2999,arrow,1512,356,NONE,NONE
516,3000,player,190,1168,DOWN,NONE
516,3001,player,124,560,UP,NONE
517,3002,player,195,1168,DOWN,NONE
517,3003,player,124,572,UP,NONE
518,3004,player,198,1168,DOWN,NONE
518,3005,player,123,581,UP,NONE
519,3006,player,203,1167,DOWN,NONE
519,3007,player,123,591,UP,NONE
520,3008,player,207,1168,DOWN,NONE
520,3009,player,123,602,UP,NONE
521,3010,player,211,1168,DOWN,NONE
521,3011,player,122,612,UP,NONE
522,3012,player,215,1169,DOWN,NONE
522,3013,player,121,624,UP,NONE
523,3014,player,219,1169,DOWN,NONE
523,3015,player,120,634,UP,NONE
524,3016,player,224,1169,DOWN,NONE
524,3017,player,119,645,UP,NONE
525,3018,player,228,1169,DOWN,NONE
525,3019,player,119,657,UP,NONE
526,3020,player,233,1170,DOWN,NONE
526,3021,player,118,668,UP,NONE
527,3022,player,238,1170,DOWN,NONE
527,3023,player,117,681,UP,NONE
528,3024,player,242,1171,DOWN,NONE
528,3025,player,116,695,UP,NONE
529,3026,player,247,1171,DOWN,NONE
529,3027,player,114,707,UP,NONE
530,3028,player,252,1172,DOWN,NONE
530,3029,player,113,720,UP,NONE
531,3030,player,257,1173,DOWN,NONE
531,3031,player,112,733,UP,NONE
532,3032,player,262,1173,DOWN,NONE
532,3033,player,110,746,UP,NONE
533,3034,player,267,1174,DOWN,NONE
533,3035,player,108,759,UP,NONE
534,3036,player,272,1175,DOWN,NONE
534,3037,player,107,772,UP,NONE
535,3038,player,278,1176,DOWN,NONE
535,3039,arrow,168,743,NONE,NONE
535,3040,player,105,778,UP,NONE
536,3041,player,283,1176,DOWN,NONE
536,3042,player,99,805,UP,NONE
536,3043,arrow,180,753,NONE,NONE
536,3044,arrow,165,739,NONE,NONE
536,3045,player,100,757,UP,NONE
537,3046,player,288,1177,DOWN,NONE
537,3047,player,99,806,UP,NONE
537,3048,arrow,181,754,NONE,NONE
537,3049,player,100,761,UP,NONE
538,3050,player,293,1178,DOWN,NONE
538,3051,arrow,192,764,NONE,NONE
539,3052,player,299,1179,DOWN-RIGHT,NONE
539,3053,arrow,202,774,NONE,NONE
540,3054,player,304,1180,DOWN-RIGHT,NONE
540,3055,arrow,99,779,NONE,NONE
540,3056,arrow,212,783,NONE,NONE
541,3057,player,309,1181,DOWN-RIGHT,NONE
541,3058,arrow,222,793,NONE,NONE
542,3059,player,315,1183,DOWN-RIGHT,NONE
542,3060,arrow,233,803,NONE,NONE
542,3061,arrow,100,778,NONE,NONE
543,3062,player,320,1184,DOWN-RIGHT,NONE
543,3063,arrow,243,813,NONE,NONE
543,3064,arrow,100,777,NONE,NONE
544,3065,player,327,1188,DOWN-RIGHT,NONE
544,3066,arrow,255,824,NONE,NONE
544,3067,arrow,95,778,NONE,NONE
546,3068,player,336,1191,DOWN-RIGHT,NONE
546,3069,arrow,286,856,NONE,NONE
546,3070,arrow,261,831,NONE,NONE
546,3071,player,101,807,UP,NONE
546,3072,arrow,99,777,NONE,NONE
547,3073,player,341,1193,DOWN,NONE
547,3074,arrow,294,865,NONE,NONE
547,3075,arrow,281,851,NONE,NONE
548,3076,player,346,1194,DOWN-RIGHT,NONE
548,3077,arrow,295,865,NONE,NONE
548,3078,arrow,99,777,NONE,NONE
549,3079,player,352,1195,DOWN-RIGHT,NONE
549,3080,arrow,305,876,NONE,NONE
550,3081,player,359,1196,DOWN-RIGHT,NONE
550,3082,arrow,315,887,NONE,NONE
551,3083,player,365,1197,DOWN-RIGHT,NONE
551,3084,arrow,326,898,NONE,NONE
552,3085,player,370,1197,RIGHT,NONE
552,3086,arrow,336,909,NONE,NONE
554,3087,player,375,1197,RIGHT,NONE
554,3088,arrow,346,920,NONE,NONE
555,3089,player,383,1197,RIGHT,NONE
555,3090,arrow,373,948,NONE,NONE
555,3091,arrow,352,926,NONE,NONE
555,3092,arrow,123,808,NONE,NONE
556,3093,player,391,1197,RIGHT,NONE
556,3094,arrow,378,954,NONE,NONE
557,3095,player,396,1197,RIGHT,NONE
557,3096,arrow,388,966,NONE,NONE
558,3097,player,402,1197,RIGHT,NONE
558,3098,arrow,399,978,NONE,NONE
559,3099,player,404,1197,RIGHT,NONE
559,3100,arrow,409,990,NONE,NONE
560,3101,player,412,1197,RIGHT,NONE
560,3102,arrow,419,1002,NONE,NONE
561,3103,player,418,1197,RIGHT,NONE
561,3104,arrow,430,1014,NONE,NONE
562,3105,player,423,1197,RIGHT,NONE
562,3106,arrow,441,1026,NONE,NONE
563,3107,player,428,1197,RIGHT,NONE
563,3108,arrow,451,1039,NONE,NONE
564,3109,player,434,1197,RIGHT,NONE
564,3110,arrow,461,1052,NONE,NONE
565,3111,player,439,1197,RIGHT,NONE
565,3112,arrow,472,1064,NONE,NONE
566,3113,player,444,1197,RIGHT,NONE
566,3114,arrow,482,1077,NONE,NONE
567,3115,player,449,1197,RIGHT,NONE
567,3116,arrow,492,1090,NONE,NONE
568,3117,player,455,1197,RIGHT,NONE
568,3118,arrow,502,1102,NONE,NONE
569,3119,player,460,1197,RIGHT,NONE
569,3120,arrow,513,1115,NONE,NONE
570,3121,player,465,1197,RIGHT,NONE
570,3122,arrow,523,1128,NONE,NONE
571,3123,player,471,1197,RIGHT,NONE
571,3124,arrow,534,1142,NONE,NONE
572,3125,player,474,1197,RIGHT,NONE
572,3126,arrow,544,1155,NONE,NONE
573,3127,player,479,1197,RIGHT,NONE
573,3128,arrow,555,1168,NONE,NONE
574,3129,arrow,565,1181,NONE,NONE
574,3130,player,484,1197,RIGHT,NONE
575,3131,arrow,573,1190,NONE,NONE
575,3132,player,484,1198,DOWN,NONE
576,3133,arrow,460,1225,NONE,NONE
576,3134,arrow,580,1192,NONE,NONE
576,3135,player,489,1196,UP-RIGHT,NONE
576,3136,arrow,457,1187,NONE,NONE
577,3137,arrow,589,1193,NONE,NONE
577,3138,player,478,1202,DOWN-LEFT,NONE
578,3139,arrow,464,1216,NONE,NONE
578,3140,arrow,594,1193,NONE,NONE
578,3141,arrow,493,1197,NONE,NONE
578,3142,arrow,459,1181,NONE,NONE
579,3143,arrow,1785,1201,NONE,NONE
579,3144,arrow,589,1192,NONE,NONE
579,3145,arrow,609,1191,NONE,NONE
579,3146,player,477,1200,UP,NONE
579,3147,arrow,459,1182,NONE,NONE
580,3148,arrow,595,1192,NONE,NONE
580,3149,arrow,614,1190,NONE,NONE
580,3150,arrow,459,1205,NONE,NONE
580,3151,player,492,1198,UP-RIGHT,NONE
580,3152,arrow,461,1170,NONE,NONE
581,3153,arrow,456,1216,NONE,NONE
581,3154,arrow,611,1191,NONE,NONE
581,3155,player,490,1197,UP-LEFT,NONE
581,3156,arrow,461,1179,NONE,NONE
582,3157,arrow,452,1216,NONE,NONE
582,3158,arrow,499,1209,NONE,NONE
582,3159,arrow,607,1191,NONE,NONE
582,3160,arrow,627,1190,NONE,NONE
582,3161,arrow,489,1184,NONE,NONE
582,3162,arrow,461,1171,NONE,NONE
583,3163,arrow,623,1191,NONE,NONE
583,3164,arrow,487,1184,NONE,NONE
583,3165,player,451,1197,LEFT,NONE
584,3166,arrow,496,1211,NONE,NONE
584,3167,arrow,445,1211,NONE,NONE
584,3168,arrow,639,1190,NONE,NONE
584,3169,arrow,620,1191,NONE,NONE
584,3170,arrow,488,1184,NONE,NONE
584,3171,arrow,463,1169,NONE,NONE
585,3172,arrow,492,1214,NONE,NONE
585,3173,arrow,639,1191,NONE,NONE
585,3174,arrow,626,1190,NONE,NONE
585,3175,player,458,1196,UP-RIGHT,NONE
586,3176,arrow,491,1214,NONE,NONE
586,3177,arrow,438,1214,NONE,NONE
586,3178,arrow,641,1191,NONE,NONE
586,3179,arrow,488,1183,NONE,NONE
586,3180,arrow,465,1172,NONE,NONE
587,3181,arrow,492,1214,NONE,NONE
587,3182,arrow,647,1192,NONE,NONE
587,3183,player,450,1195,UP-LEFT,NONE
588,3184,arrow,490,1213,NONE,NONE
588,3185,arrow,431,1214,NONE,NONE
588,3186,arrow,661,1192,NONE,NONE
588,3187,arrow,643,1191,NONE,NONE
588,3188,arrow,489,1182,NONE,NONE
588,3189,arrow,463,1170,NONE,NONE
589,3190,arrow,489,1216,NONE,NONE
589,3191,player,430,1213,DOWN-LEFT,NONE
589,3192,arrow,666,1193,NONE,NONE
589,3193,arrow,651,1191,NONE,NONE
589,3194,arrow,489,1184,NONE,NONE
589,3195,arrow,464,1169,NONE,NONE
590,3196,arrow,665,1192,NONE,NONE
590,3197,arrow,490,1199,NONE,NONE
590,3198,player,435,1189,UP,NONE
591,3199,arrow,488,1214,NONE,NONE
591,3200,arrow,671,1193,NONE,NONE
591,3201,arrow,490,1184,NONE,NONE
591,3202,player,435,1186,UP,NONE
592,3203,arrow,486,1215,NONE,NONE
592,3204,arrow,686,1195,NONE,NONE
592,3205,arrow,667,1193,NONE,NONE
592,3206,arrow,427,1199,NONE,NONE
592,3207,arrow,490,1185,NONE,NONE
592,3208,arrow,466,1165,NONE,NONE
593,3209,arrow,485,1212,NONE,NONE
593,3210,arrow,693,1196,NONE,NONE
593,3211,arrow,673,1194,NONE,NONE
593,3212,arrow,426,1198,NONE,NONE
593,3213,arrow,490,1185,NONE,NONE
593,3214,arrow,468,1158,NONE,NONE
594,3215,arrow,485,1216,NONE,NONE
594,3216,arrow,699,1197,NONE,NONE
594,3217,arrow,679,1195,NONE,NONE
594,3218,player,426,1197,DOWN,NONE
594,3219,arrow,492,1184,NONE,NONE
594,3220,arrow,470,1158,NONE,NONE
595,3221,arrow,482,1217,NONE,NONE
595,3222,arrow,705,1199,NONE,NONE
595,3223,arrow,685,1196,NONE,NONE
595,3224,arrow,426,1195,NONE,NONE
595,3225,arrow,491,1185,NONE,NONE
595,3226,arrow,467,1162,NONE,NONE
596,3227,arrow,481,1214,NONE,NONE
596,3228,arrow,701,1198,NONE,NONE
596,3229,arrow,492,1185,NONE,NONE
596,3230,player,425,1194,UP,NONE
596,3231,arrow,469,1161,NONE,NONE
597,3232,arrow,480,1215,NONE,NONE
597,3233,arrow,717,1200,NONE,NONE
597,3234,arrow,697,1198,NONE,NONE
597,3235,arrow,425,1190,NONE,NONE
597,3236,player,479,1170,UP-RIGHT,NONE
598,3237,arrow,480,1215,NONE,NONE
598,3238,arrow,712,1200,NONE,NONE
598,3239,arrow,493,1186,NONE,NONE
598,3240,player,425,1192,DOWN-LEFT,NONE
598,3241,arrow,470,1159,NONE,NONE
599,3242,arrow,478,1215,NONE,NONE
599,3243,arrow,718,1201,NONE,NONE
599,3244,player,445,1188,UP-RIGHT,NONE
599,3245,arrow,470,1158,NONE,NONE
600,3246,arrow,476,1215,NONE,NONE
600,3247,arrow,724,1201,NONE,NONE
600,3248,arrow,495,1187,NONE,NONE
600,3249,player,438,1175,UP,NONE
601,3250,arrow,474,1215,NONE,NONE
601,3251,arrow,729,1202,NONE,NONE
601,3252,player,445,1171,UP-RIGHT,NONE
602,3253,arrow,474,1215,NONE,NONE
602,3254,arrow,734,1202,NONE,NONE
602,3255,arrow,493,1187,NONE,NONE
602,3256,arrow,426,1188,NONE,NONE
602,3257,arrow,483,1156,NONE,NONE
603,3258,arrow,740,1202,NONE,NONE
603,3259,player,445,1189,DOWN,NONE
605,3260,arrow,750,1202,NONE,NONE
606,3261,arrow,755,1202,NONE,NONE
606,3262,player,105,807,UP,NONE
606,3263,player,109,764,UP,NONE
607,3264,player,105,807,DOWN,NONE
607,3265,arrow,122,761,NONE,NONE
608,3266,player,104,807,LEFT,NONE
608,3267,arrow,116,760,NONE,NONE
609,3268,arrow,502,1177,NONE,NONE
609,3269,player,104,807,UP,NONE
609,3270,arrow,114,766,NONE,NONE
610,3271,player,103,807,LEFT,NONE
610,3272,player,107,766,UP,NONE
611,3273,player,102,780,DOWN,NONE
612,3274,player,102,807,DOWN,NONE
612,3275,arrow,89,758,NONE,NONE
612,3276,player,106,763,UP,NONE
613,3277,player,102,807,DOWN,NONE
614,3278,arrow,792,1201,NONE,NONE
614,3279,player,102,807,UP,NONE
614,3280,arrow,116,764,NONE,NONE
615,3281,player,101,807,LEFT,NONE
615,3282,arrow,92,778,NONE,NONE
615,3283,arrow,113,758,NONE,NONE
616,3284,player,101,807,UP,NONE
616,3285,arrow,85,775,NONE,NONE
616,3286,arrow,119,766,NONE,NONE
617,3287,player,100,807,LEFT,NONE
617,3288,arrow,91,779,NONE,NONE
617,3289,arrow,112,760,NONE,NONE
618,3290,player,100,807,UP,NONE
618,3291,arrow,110,767,NONE,NONE
619,3292,player,99,807,LEFT,NONE
619,3293,arrow,89,776,NONE,NONE
619,3294,arrow,111,764,NONE,NONE
620,3295,player,99,807,UP,NONE
620,3296,arrow,91,775,NONE,NONE
620,3297,arrow,111,766,NONE,NONE
621,3298,player,99,807,UP,NONE
621,3299,arrow,98,766,NONE,NONE
622,3300,player,98,807,LEFT,NONE
622,3301,arrow,90,776,NONE,NONE
622,3302,arrow,111,760,NONE,NONE
623,3303,arrow,503,1174,NONE,NONE
623,3304,player,98,807,UP,NONE
623,3305,arrow,80,773,NONE,NONE
623,3306,arrow,110,764,NONE,NONE
624,3307,player,97,807,LEFT,NONE
624,3308,arrow,105,766,NONE,NONE
624,3309,arrow,89,769,NONE,NONE
625,3310,player,97,807,UP,NONE
625,3311,arrow,114,766,NONE,NONE
626,3312,arrow,832,1201,NONE,NONE
626,3313,player,447,1190,DOWN,NONE
626,3314,player,96,807,UP,NONE
626,3315,arrow,86,767,NONE,NONE
626,3316,player,111,762,UP,NONE
627,3317,arrow,498,1186,NONE,NONE
627,3318,arrow,425,1182,NONE,NONE
627,3319,arrow,478,1154,NONE,NONE
627,3320,player,102,807,DOWN,NONE
628,3321,player,448,1185,DOWN,NONE
628,3322,player,96,807,UP,NONE
628,3323,arrow,108,764,NONE,NONE
628,3324,arrow,85,765,NONE,NONE
629,3325,player,96,807,UP,NONE
629,3326,player,97,763,UP,NONE
633,3327,arrow,135,808,NONE,NONE
633,3328,arrow,76,807,NONE,NONE
635,3329,arrow,1001,1201,NONE,NONE
635,3330,player,97,807,DOWN,NONE
635,3331,arrow,80,765,NONE,NONE
636,3332,player,97,807,UP,NONE
636,3333,arrow,81,767,NONE,NONE
636,3334,arrow,110,760,NONE,NONE
637,3335,arrow,508,1180,NONE,NONE
637,3336,player,98,807,RIGHT,NONE
637,3337,arrow,97,765,NONE,NONE
638,3338,player,98,807,UP,NONE
638,3339,arrow,101,765,NONE,NONE
639,3340,player,99,781,UP,NONE
640,3341,player,99,807,DOWN,NONE
640,3342,player,101,765,UP,NONE
641,3343,arrow,125,808,NONE,NONE
641,3344,player,74,807,DOWN,NONE
641,3345,arrow,83,757,NONE,NONE
642,3346,arrow,125,808,NONE,NONE
642,3347,player,74,807,UP,NONE
642,3348,arrow,84,757,NONE,NONE
643,3349,player,100,807,RIGHT,NONE
643,3350,arrow,118,759,NONE,NONE
643,3351,arrow,85,761,NONE,NONE
644,3352,player,100,807,UP,NONE
644,3353,arrow,84,764,NONE,NONE
645,3354,arrow,493,1185,NONE,NONE
645,3355,player,100,807,UP,NONE
645,3356,arrow,118,761,NONE,NONE
645,3357,arrow,87,756,NONE,NONE
646,3358,player,101,807,RIGHT,NONE
646,3359,arrow,111,772,NONE,NONE
646,3360,arrow,86,769,NONE,NONE
647,3361,player,101,807,UP,NONE
647,3362,arrow,117,762,NONE,NONE
647,3363,arrow,88,762,NONE,NONE
648,3364,player,102,807,RIGHT,NONE
648,3365,arrow,119,764,NONE,NONE
648,3366,arrow,89,755,NONE,NONE
649,3367,player,102,807,UP,NONE
649,3368,arrow,114,765,NONE,NONE
649,3369,arrow,88,767,NONE,NONE
650,3370,player,102,807,UP,NONE
650,3371,arrow,115,762,NONE,NONE
650,3372,arrow,88,764,NONE,NONE
651,3373,player,103,807,RIGHT,NONE
651,3374,arrow,87,763,NONE,NONE
652,3375,player,103,807,UP,NONE
652,3376,arrow,87,764,NONE,NONE
653,3377,player,103,807,UP,NONE
653,3378,arrow,115,766,NONE,NONE
653,3379,arrow,91,764,NONE,NONE
654,3380,player,105,807,RIGHT,NONE
655,3381,player,119,785,UP,NONE
656,3382,arrow,137,808,NONE,NONE
656,3383,player,79,807,DOWN-LEFT,NONE
656,3384,arrow,99,778,NONE,NONE
656,3385,player,125,770,UP-RIGHT,NONE
657,3386,player,105,784,DOWN-LEFT,NONE
658,3387,player,105,798,DOWN,NONE
658,3388,arrow,119,761,NONE,NONE
658,3389,arrow,104,766,NONE,NONE
659,3390,player,106,782,UP,NONE
660,3391,player,106,783,DOWN,NONE
661,3392,player,106,782,UP,NONE
662,3393,player,107,802,DOWN,NONE
662,3394,player,114,763,UP,NONE
663,3395,player,107,807,DOWN,NONE
663,3396,arrow,100,774,NONE,NONE
663,3397,arrow,118,759,NONE,NONE
663,3398,arrow,133,767,NONE,NONE
664,3399,player,107,801,UP,NONE
664,3400,player,118,766,UP,NONE
665,3401,player,108,802,DOWN,NONE
665,3402,arrow,121,774,NONE,NONE
665,3403,arrow,119,756,NONE,NONE
666,3404,player,108,791,UP,NONE
666,3405,arrow,110,767,NONE,NONE
667,3406,player,109,797,DOWN,NONE
667,3407,arrow,121,766,NONE,NONE
667,3408,arrow,94,764,NONE,NONE
668,3409,player,109,803,DOWN,NONE
668,3410,arrow,96,763,NONE,NONE
669,3411,arrow,116,761,NONE,NONE
669,3412,arrow,95,764,NONE,NONE
669,3413,player,109,782,UP,NONE
670,3414,player,110,794,DOWN,NONE
670,3415,arrow,127,760,NONE,NONE
670,3416,arrow,100,765,NONE,NONE
671,3417,arrow,126,767,NONE,NONE
671,3418,arrow,96,766,NONE,NONE
671,3419,player,110,783,UP,NONE
672,3420,player,110,800,DOWN,NONE
672,3421,arrow,97,769,NONE,NONE
673,3422,player,111,798,UP,NONE
673,3423,arrow,123,768,NONE,NONE
673,3424,arrow,98,761,NONE,NONE
